1610678675171	1610678675162	739	576
1610678675265	1610678675256	749	573
1610678675359	1610678675350	753	571
1610678675453	1610678675444	759	573
1610678675547	1610678675538	768	574
1610678675641	1610678675628	772	570
1610678675735	1610678675722	774	569
1610678675829	1610678675816	780	572
1610678675919	1610678675910	786	580
1610678676013	1610678676004	782	577
1610678676107	1610678676098	794	578
1610678676201	1610678676192	787	580
1610678676295	1610678676286	788	582
1610678676389	1610678676380	787	581
1610678676483	1610678676474	783	580
1610678676577	1610678676568	783	579
1610678676671	1610678676662	777	582
1610678676765	1610678676756	780	573
1610678676859	1610678676846	772	573
1610678676953	1610678676940	769	572
1610678677047	1610678677034	766	570
1610678677139	1610678677128	763	568
1610678677233	1610678677222	763	564
1610678677327	1610678677316	757	565
1610678677421	1610678677410	752	565
1610678677515	1610678677504	747	563
1610678677609	1610678677598	745	565
1610678677703	1610678677692	738	566
1610678677797	1610678677786	726	565
1610678677891	1610678677880	725	565
1610678677985	1610678677974	721	567
1610678678079	1610678678067	713	566
1610678678173	1610678678161	714	565
1610678678267	1610678678255	713	566
1610678678357	1610678678349	717	571
1610678678451	1610678678443	719	566
1610678678545	1610678678537	718	573
1610678678639	1610678678631	721	571
1610678678733	1610678678725	717	576
1610678678827	1610678678819	716	579
1610678678921	1610678678913	714	579
1610678679015	1610678679007	720	577
1610678679109	1610678679101	717	581
1610678679203	1610678679195	716	581
1610678679297	1610678679293	715	586
1610678679391	1610678679389	712	584
1610678679485	1610678679485	711	587
1610678679578	1610678679581	706	589
1610678679672	1610678679677	697	592
1610678679766	1610678679773	691	592
1610678679860	1610678679869	683	595
1610678679954	1610678679965	671	594
1610678680048	1610678680061	669	597
1610678680142	1610678680157	662	594
1610678680236	1610678680253	654	592
1610678680330	1610678680349	645	588
1610678680424	1610678680445	644	586
1610678680518	1610678680545	630	585
1610678680612	1610678680637	616	583
1610678680706	1610678680729	546	580
1610678680795	1610678680821	367	577
1610678680889	1610678680913	614	580
1610678680983	1610678681005	717	577
1610678681077	1610678681097	662	579
1610678681171	1610678681189	625	578
1610678681265	1610678681281	578	583
1610678681359	1610678681373	640	585
1610678681453	1610678681465	568	583
1610678681547	1610678681557	619	579
1610678681641	1610678681649	615	465
1610678681735	1610678681745	610	332
1610678681829	1610678681839	602	581
1610678681923	1610678681933	602	675
1610678682012	1610678682027	599	650
1610678682106	1610678682121	598	589
1610678682200	1610678682215	588	622
1610678682294	1610678682309	577	518
1610678682388	1610678682403	575	578
1610678682482	1610678682497	573	589
1610678682576	1610678682591	570	598
1610678682670	1610678682685	570	597
1610678682764	1610678682779	579	607
1610678682858	1610678682873	574	610
1610678682952	1610678682964	582	603
1610678683046	1610678683058	588	600
1610678683140	1610678683152	595	594
1610678683231	1610678683246	597	579
1610678683325	1610678683340	611	564
1610678683419	1610678683434	609	541
1610678683513	1610678683528	617	518
1610678683607	1610678683622	613	511
1610678683701	1610678683716	624	500
1610678683795	1610678683810	628	488
1610678683889	1610678683904	634	488
1610678683983	1610678683998	641	491
1610678684077	1610678684092	636	488
1610678684171	1610678684184	638	484
1610678684265	1610678684278	642	485
1610678684359	1610678684372	646	485
1610678684452	1610678684466	647	487
